Rank,Ticker,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago
4595,XTOC,91.2,52,56,54,76
4596,PHIN,91.19,52,72,83,96
4597,RBKB,91.19,52,73,75,22
4598,FEBT,91.19,52,58,59,83
4599,AFYA,91.19,52,83,89,86
4600,UMMA,91.19,52,53,30,85
4601,PWS,91.19,52,66,46,39
4602,CLX,91.18,52,49,55,15
4603,MCRI,91.18,52,64,52,24
4604,ARE,91.18,52,58,68,13
4605,NBXG,91.18,52,59,56,79
4606,BUFG,91.17,52,58,59,81
4607,TSPA,91.17,52,64,70,89
4608,VCICU,91.17,52,49,40,61
4609,BFZ,91.16,52,48,60,33
4610,IBAC,91.16,52,44,39,61
4611,PFO,91.16,52,62,60,27
4612,IGD,91.16,52,56,42,38
4613,HYGI,91.16,52,46,35,71
4614,CCMG,91.15,52,46,36,82
4615,ALF,91.15,52,44,38,60
4616,XBP,91.15,52,12,8,3
4617,PAM,91.15,52,51,88,82
4618,DCOR,91.14,52,60,64,87
4619,FEBP,91.13,52,57,55,76
4620,GIGGU,91.13,52,44,38,61
4621,ETV,91.13,52,57,47,28
4622,IAF,91.13,52,32,40,24
4623,LGRO,91.13,52,68,76,87
4624,CRUZ,91.13,52,75,83,85
4625,XNOV,91.13,52,52,49,72
4626,PLXS,91.13,52,22,31,67
4627,NURE,91.12,52,39,57,26
4628,EALT,91.12,52,62,65,84
4629,AVRE,91.12,52,37,24,89
4630,SIXO,91.12,52,59,58,80
4631,HBANM,91.12,52,32,31,86
4632,HEQT,91.12,52,61,61,82
4633,MBAVU,91.12,52,37,38,59
4634,FLRT,91.12,52,45,44,63
4635,QAI,91.12,52,45,40,62
4636,PCOR,91.12,52,80,76,34
4637,PCY,91.12,52,54,55,45
4638,FINS,91.12,52,52,37,53
4639,FSHP,91.12,52,45,40,61
4640,AVLC,91.12,52,61,67,87
4641,VSLU,91.11,52,65,69,88
4642,ALLT,91.11,52,50,9,9
4643,NDVG,91.11,52,58,59,89
4644,DFGR,91.11,52,36,25,90
4645,EV,91.11,52,52,40,80
4646,COLM,91.11,52,39,46,40
4647,MPTI,91.1,52,15,93,97
4648,PPEM,91.1,52,41,41,89
4649,AAM,91.1,52,44,38,61
4650,BYM,91.09,52,55,53,29
4651,SPSC,91.09,52,46,84,79
4652,QMAR,91.08,52,67,64,80
4653,GPAT,91.08,52,46,39,62
4654,PYPL,91.08,52,50,34,14
4655,CLST,91.07,51,39,46,63
4656,CWB,91.07,51,56,57,47
4657,KLG,91.07,51,79,56,87
4658,GJAN,91.07,51,55,54,78
4659,MMU,91.07,51,57,51,32
4660,YLD,91.06,51,50,50,55
4661,FEBW,91.06,51,53,52,77
4662,GYLD,91.06,51,51,48,37
4663,VLN,91.06,51,59,12,26
4664,MIY,91.06,51,57,58,29
4665,PJFM,91.06,51,52,63,80
4666,NBCR,91.05,51,57,54,74
4667,IHF,91.05,51,59,42,44
4668,DHCNI,91.05,51,68,76,87
4669,SKYH,91.05,51,78,88,95
4670,CTO,91.03,51,33,35,34
4671,ALE,91.03,51,28,50,37
4672,ASET,91.03,51,47,41,38
4673,VLLU,91.02,51,47,39,69
4674,VACHU,91.02,51,44,39,59
4675,QCON,91.02,51,53,55,78
4676,DFVE,91.01,51,54,50,84
4677,MYI,91.01,51,54,59,33
4678,HELO,91.0,51,58,62,83
4679,PSFO,91.0,51,54,54,77
4680,PRLB,90.99,51,50,92,15
4681,MAT,90.99,51,48,24,51
4682,CF,90.99,51,60,29,45
4683,MVF,90.98,51,51,54,36
4684,BUFC,90.98,51,52,53,75
4685,AVMA,90.97,51,48,43,81
4686,AEFC,90.97,51,55,56,33
4687,XDEC,90.97,51,52,50,74
4688,MODG,90.97,51,27,14,8
4689,INCM,90.97,51,47,33,78
4690,XDOC,90.97,51,56,55,77
4691,RMT,90.97,51,55,63,31
4692,PHAT,90.96,51,76,8,16
4693,JULM,90.95,51,49,43,67
4694,ARB,90.95,51,48,49,68
4695,SAH,90.95,51,48,65,57
4696,HCVI,90.95,51,46,30,68
4697,FALN,90.94,51,56,58,54
4698,GJO,90.94,51,47,37,68
4699,BOE,90.94,51,56,50,38
4700,SEM,90.94,51,70,38,19
4701,SSPX,90.93,51,49,42,85
4702,XJAN,90.93,51,52,49,72
4703,EFAV,90.93,51,56,49,52
4704,EWS,90.92,51,38,23,38
4705,GDEC,90.92,51,55,54,75
4706,MFLX,90.92,51,45,47,48
4707,XTJA,90.92,51,58,56,80
4708,AMST,90.92,51,39,22,93
4709,CPSJ,90.91,51,50,44,68
4710,ARI,90.91,51,34,75,41
4711,ZECP,90.91,51,57,61,87
4712,JUNM,90.91,51,50,45,68
4713,CUB,90.91,51,45,38,61
4714,GNOV,90.91,51,53,52,75
4715,UUP,90.91,51,41,27,75
4716,PSMO,90.91,51,53,52,75
4717,PTA,90.9,51,62,61,76
4718,CWEB,90.9,51,15,6,22
4719,GLOW,90.9,51,51,37,70
4720,TAP,90.9,51,71,62,54
4721,MUE,90.9,51,51,51,32
4722,NUDV,90.9,51,45,36,88
4723,DTSQ,90.9,51,44,39,60
4724,BCX,90.9,51,28,20,34
4725,ONBPP,90.89,51,58,54,66
4726,HEJD,90.89,51,56,44,69
4727,BDJ,90.89,51,50,33,25
4728,RUNN,90.89,51,46,56,89
4729,BUFQ,90.89,51,63,64,80
4730,CELU,90.89,51,97,22,3
4731,SCLZ,90.89,51,52,47,76
4732,ITW,90.88,51,62,70,46
4733,ALTL,90.88,51,38,29,51
4734,LRND,90.88,51,64,65,84
4735,DYCQU,90.88,51,45,41,66
4736,POLEU,90.88,51,43,36,61
4737,WEEI,90.88,51,24,19,44
4738,YELP,90.88,51,28,83,91
4739,HHS,90.87,51,71,62,30
4740,MKL,90.87,51,66,52,78
4741,GSBC,90.87,51,26,52,34
4742,RAYC,90.86,51,24,74,38
4743,FLAO,90.86,51,60,56,77
4744,ITDC,90.86,51,51,44,86
4745,NUEM,90.86,51,51,30,44
4746,XOCT,90.86,51,50,47,72
4747,MDGL,90.86,51,82,87,23
4748,LPAA,90.85,51,44,36,59
4749,AJUL,90.85,51,50,45,71
4750,CDRO,90.85,51,50,87,98
4751,BUFY,90.84,50,34,21,58
4752,IBIF,90.84,50,42,28,71
4753,VACH,90.84,50,42,36,59
4754,EMBD,90.84,50,48,49,69
4755,ZJUL,90.84,50,50,45,68
4756,VCV,90.84,50,53,53,26
4757,MDPL,90.84,50,34,29,74
4758,KONG,90.83,50,48,51,81
4759,BETZ,90.83,50,29,58,64
4760,WGO,90.83,50,68,68,37
4761,PCM,90.82,50,27,29,18
4762,AMED,90.82,50,50,56,62
4763,EEMV,90.82,50,52,40,47
4764,GEGGL,90.81,50,50,49,82
4765,TROW,90.81,50,67,59,21
4766,QTJA,90.81,50,64,61,80
4767,GGZ,90.81,50,54,57,23
4768,RIOT,90.8,50,56,77,52
4769,HNNAZ,90.8,50,44,41,66
4770,EURK,90.8,50,44,39,60
4771,LNKB,90.8,50,69,72,44
4772,HYMB,90.8,50,49,47,43
4773,DTSQU,90.79,50,42,40,62
4774,GIS,90.79,50,27,16,24
4775,VIPS,90.79,50,42,41,82
4776,PBDE,90.79,50,49,47,69
4777,DFSU,90.79,50,60,67,88
4778,IBIE,90.79,50,42,29,70
4779,HYGH,90.78,50,48,43,57
4780,EMB,90.78,50,51,47,49
4781,SIXS,90.78,50,65,56,82
4782,FLCG,90.77,50,64,72,75
4783,VMO,90.77,50,56,55,29
4784,CAOS,90.77,50,47,44,69
4785,AIVI,90.77,50,55,52,51
4786,RBC,90.76,50,64,82,47
4787,LRGC,90.76,50,61,60,79
4788,AOK,90.76,50,53,51,50
4789,MBAV,90.75,50,43,37,60
4790,TPLE,90.75,50,47,50,84
4791,LPAAU,90.75,50,47,39,61
4792,RVNU,90.74,50,47,52,43
4793,TRC,90.74,50,18,25,30
4794,FMHI,90.74,50,48,46,46
4795,EWTX,90.74,50,74,97,99
4796,HONDU,90.73,50,43,37,62
4797,ZAUG,90.73,50,49,44,67
4798,ASIA,90.73,50,40,38,83
4799,MAYU,90.73,50,61,64,80
4800,PPTY,90.73,50,49,62,31
4801,NATL,90.73,50,67,89,92
4802,DOLE,90.72,50,40,36,96
4803,FLHY,90.72,50,50,51,54
4804,TOAK,90.72,50,44,39,61
4805,FCRX,90.72,50,45,38,68
4806,GSIG,90.72,50,43,36,64
4807,LCTU,90.71,50,63,68,88
4808,CAPNU,90.71,50,43,38,60
4809,GRAF,90.71,50,43,37,60
4810,OFSSH,90.71,50,45,38,64
4811,ITDB,90.7,50,49,41,85
4812,PCF,90.7,50,58,44,33
4813,RVRB,90.7,50,62,70,89
4814,AGIX,90.7,50,73,77,66
4815,IBID,90.69,50,41,31,66
4816,AB,90.69,50,61,48,24
4817,ATLCL,90.69,50,50,40,77
4818,DFIP,90.69,50,41,27,71
4819,ADVM,90.69,50,92,71,31
4820,CPA,90.69,50,47,69,29
4821,GIG,90.69,50,43,37,60
4822,HYDB,90.69,50,51,52,54
4823,SYBT,90.68,50,24,76,15
4824,KBDC,90.68,50,61,42,61
4825,VKQ,90.67,50,50,50,29
4826,FLMI,90.67,50,47,45,49
4827,PEY,90.67,50,37,56,36
4828,VTS,90.67,50,53,48,70
4829,AVMC,90.66,50,50,56,77
4830,DFAC,90.66,50,57,63,87
4831,JRS,90.66,50,59,66,20
4832,FLWS,90.66,50,79,88,33
4833,GLW,90.65,50,45,38,22
4834,OXLCP,90.65,50,49,44,60
4835,LEO,90.65,50,48,43,25
4836,BAX,90.64,50,53,32,12
4837,JPEF,90.64,50,60,71,90
4838,MSMR,90.64,50,53,64,85
4839,BAMG,90.64,50,63,72,80
4840,UNMA,90.64,50,56,59,43
4841,FELC,90.64,50,62,69,86
4842,CPSA,90.64,50,49,43,67
4843,FMY,90.63,50,52,55,51
4844,AXTA,90.63,50,65,75,42
4845,TACK,90.63,50,53,49,85
4846,BMRN,90.63,50,25,39,30
4847,DUBS,90.63,50,62,66,86
4848,OXLCZ,90.62,49,46,41,68
4849,FBOT,90.62,49,67,63,77
4850,IBIG,90.62,49,42,27,72
4851,WFG,90.61,49,68,66,28
4852,FMCX,90.61,49,53,60,88
4853,RSPS,90.6,49,43,30,27
4854,AVTE,90.6,49,8,20,6
4855,NCA,90.6,49,46,52,37
4856,EMTL,90.59,49,48,47,52
4857,ETB,90.59,49,56,50,29
4858,NAC,90.58,49,48,53,29
4859,LRFC,90.58,49,51,53,56
4860,BIS,90.57,49,19,12,94
4861,VNCE,90.57,49,91,95,1
4862,SIMA,90.57,49,43,37,61
4863,CRI,90.57,49,76,64,36
4864,MPRO,90.56,49,47,37,87
4865,ASTC,90.56,49,19,9,22
4866,NEWTZ,90.56,49,51,46,62
4867,QLTY,90.54,49,62,59,88
4868,THRO,90.54,49,64,73,91
4869,BLW,90.54,49,61,60,49
4870,OXLCO,90.54,49,44,39,70
4871,MVT,90.54,49,51,54,31
4872,BHLB,90.54,49,26,74,22
4873,CIG,90.54,49,58,29,50
4874,STXD,90.53,49,55,51,87
4875,RGEN,90.53,49,70,88,18
4876,RSPC,90.53,49,57,69,44
4877,XMPT,90.52,49,51,49,30
4878,FVC,90.52,49,60,44,31
4879,PBSE,90.52,49,49,44,63
4880,COTY,90.52,49,27,81,41
4881,EMF,90.52,49,48,28,38
4882,EVN,90.52,49,57,48,33
4883,BMN,90.52,49,44,41,75
4884,XFLT,90.51,49,52,59,70
4885,THY,90.51,49,37,35,67
4886,IRTR,90.51,49,46,35,75
4887,IGBH,90.51,49,48,47,63
4888,CPNS,90.5,49,49,43,64
4889,PCTTU,90.5,49,74,15,10
4890,DCBO,90.5,49,81,51,35
4891,MBCC,90.5,49,61,58,89
4892,PEP,90.5,49,31,28,33
4893,ESHA,90.5,49,53,73,69
4894,VRAI,90.49,49,40,35,36
4895,PFD,90.49,49,63,56,25
4896,JHDV,90.49,49,55,59,89
4897,RGLD,90.49,49,23,31,36
4898,CCNR,90.49,49,26,18,60
4899,IVVB,90.49,49,60,65,84
4900,HTFB,90.49,49,42,45,66
4901,NBH,90.49,49,47,47,29
4902,PCSC,90.49,49,45,38,58
4903,AEF,90.48,49,38,29,29
4904,DBL,90.48,49,50,56,49
4905,OBOR,90.48,49,36,20,32
4906,SNPG,90.48,49,69,77,91
4907,FITBO,90.48,49,53,70,40
4908,PRAY,90.48,49,47,48,86
4909,ISD,90.47,49,62,57,36
4910,SAUG,90.47,49,50,56,82
4911,DOCN,90.47,49,31,22,93
4912,BNS,90.47,49,56,40,23
4913,CMU,90.46,49,50,56,35
4914,SFLR,90.46,49,60,65,82
4915,SHUS,90.46,49,51,44,79
4916,LCDS,90.45,49,62,64,82
4917,RES,90.45,49,29,17,50
4918,QMAG,90.45,49,54,48,63
4919,SPMC,90.45,49,52,46,54
4920,NRIM,90.44,49,56,88,34
4921,HYBB,90.44,49,47,43,67
4922,YYY,90.44,49,49,49,34
4923,HDG,90.44,49,44,40,54
4924,APUE,90.43,49,61,67,89
4925,CVAR,90.43,49,32,38,82
4926,IBIK,90.43,49,39,26,74
4927,QCJL,90.43,49,53,48,63
4928,DIV,90.42,49,41,44,31
4929,MAMB,90.42,49,42,28,78
4930,OPTZ,90.42,49,55,71,83
4931,IPB,90.42,49,48,41,46
4932,DIST,90.42,49,44,47,65
4933,STXG,90.42,49,65,75,89
4934,OCCIN,90.42,49,44,42,70
4935,IBIH,90.42,49,37,26,70
4936,EFNL,90.42,49,36,45,33
4937,GAINN,90.41,49,48,38,70
4938,CRK,90.41,49,18,7,66
4939,PSCQ,90.41,49,52,51,76
4940,LALT,90.4,49,47,44,68
4941,CRED,90.4,49,30,29,91
4942,VGSR,90.4,49,44,29,88
4943,JCPI,90.39,48,43,31,71
4944,XHS,90.39,48,54,44,29
4945,RSPR,90.39,48,49,61,30
4946,LYLD,90.39,48,38,31,77
4947,SWKH,90.38,48,48,47,42
4948,ATEN,90.38,48,27,55,13
4949,IBIC,90.38,48,41,31,64
4950,ECCC,90.38,48,41,38,78
4951,CMSD,90.37,48,50,52,41
4952,ESQ,90.37,48,45,82,62
4953,MFA,90.37,48,54,76,25
4954,UPAR,90.36,48,40,21,86
4955,FDHT,90.36,48,67,44,84
4956,FCNCP,90.36,48,64,61,42
4957,SVIIU,90.36,48,34,36,65
4958,FDGR,90.35,48,67,75,83
4959,CHY,90.35,48,55,47,49
4960,SRHQ,90.35,48,52,60,90
4961,TOLL,90.35,48,49,39,89
4962,FXH,90.35,48,54,45,27
4963,GOCT,90.35,48,51,49,75
4964,TOLZ,90.34,48,45,42,39
4965,VIV,90.34,48,67,81,78
4966,HYD,90.34,48,45,43,45
4967,STRRP,90.33,48,35,52,58
4968,JSTC,90.33,48,68,70,80
4969,EFAA,90.33,48,36,21,66
4970,SAT,90.32,48,45,35,69
4971,BAYAU,90.32,48,40,48,76
4972,ENIC,90.32,48,29,56,90
4973,RHTX,90.32,48,60,61,86
4974,CHEK,90.32,48,67,13,94
4975,NORW,90.32,48,35,41,46
4976,MAXJ,90.31,48,49,46,68
4977,ECCX,90.31,48,42,31,69
4978,PBPB,90.31,48,92,93,86
4979,ECCV,90.31,48,41,35,71
4980,ITEQ,90.31,48,61,70,21
4981,PNFPP,90.31,48,44,45,52
4982,FTQI,90.3,48,56,54,50
4983,BAMO,90.3,48,54,54,73
4984,OXSQG,90.3,48,43,43,67
4985,SAVA,90.3,48,19,68,23
4986,EPRF,90.3,48,57,55,37
4987,PBP,90.3,48,53,46,55
4988,VBF,90.3,48,49,47,37
4989,ALFUU,90.3,48,42,42,61
4990,RMM,90.3,48,45,46,24
4991,MHN,90.3,48,54,60,31
4992,BAMA,90.29,48,53,53,75
4993,EMC,90.29,48,36,34,82
4994,RFAIU,90.29,48,44,37,70
4995,CAG,90.29,48,23,20,18
4996,DECP,90.28,48,50,47,69
4997,SPRE,90.28,48,27,57,79
4998,CHIQ,90.28,48,24,11,41
4999,QJUN,90.28,48,62,63,80
5000,EMCB,90.28,48,50,45,54
5001,SIMAU,90.27,48,43,67,60
5002,USDU,90.26,48,39,25,72
5003,PCEF,90.26,48,57,51,33
5004,FLL,90.26,48,35,24,6
5005,EQV,90.26,48,41,35,59
5006,PGF,90.25,48,57,54,36
5007,IMFL,90.25,48,44,22,73
5008,PGX,90.24,48,56,54,34
5009,DECW,90.24,48,49,47,75
5010,JMM,90.24,48,56,52,38
5011,GNTY,90.24,48,31,74,41
5012,HKND,90.24,48,50,43,84
5013,AUGM,90.24,48,46,41,63
5014,CXH,90.23,48,50,53,37
5015,JSM,90.23,48,73,73,35
5016,CPSL,90.23,48,46,41,64
5017,CCSO,90.23,48,44,57,82
5018,SOVF,90.23,48,58,54,81
5019,EAD,90.23,48,56,59,35
5020,LADR,90.23,48,43,75,50
5021,KNG,90.22,48,50,42,36
5022,TPMN,90.22,48,34,31,60
5023,NXGL,90.21,48,76,97,92
5024,PZT,90.21,48,44,50,42
5025,SHDG,90.21,48,61,66,85
5026,HTFC,90.2,48,45,34,62
5027,FPH,90.2,48,74,92,34
5028,CRWS,90.19,48,53,59,19
5029,NFRA,90.19,48,53,54,42
5030,CIK,90.19,48,58,72,41
5031,CPST,90.19,48,46,40,64
5032,FLBL,90.19,48,45,40,64
5033,AFB,90.19,48,48,55,28
5034,GJR,90.19,48,40,39,60
5035,SR,90.19,48,25,23,26
5036,IBII,90.19,48,38,24,72
5037,HFGO,90.19,48,73,82,91
5038,ERET,90.18,47,31,23,90
5039,MOTI,90.18,47,38,28,40
5040,XEMD,90.18,47,45,36,74
5041,DTB,90.18,47,64,25,45
5042,WDIV,90.18,47,47,49,37
5043,MFM,90.18,47,55,58,30
5044,BHFAL,90.18,47,60,49,26
5045,AGNCN,90.17,47,47,47,54
5046,NMCO,90.17,47,45,36,18
5047,VWOB,90.16,47,48,46,47
5048,EFAD,90.16,47,57,57,41
5049,NOM,90.16,47,45,52,25
5050,MTD,90.16,47,57,42,14
5051,HAE,90.16,47,27,23,55
5052,XUSP,90.16,47,67,76,92
5053,FTEK,90.15,47,60,17,20
5054,NTST,90.15,47,23,28,67
5055,GDMA,90.15,47,45,36,65
5056,GLUE,90.14,47,28,91,75
5057,MUC,90.14,47,47,60,29
5058,WSBC,90.14,47,33,75,24
5059,NAN,90.13,47,48,59,29
5060,HCKT,90.13,47,71,62,65
5061,KFRC,90.13,47,66,82,66
5062,CVLC,90.13,47,62,69,88
5063,SKM,90.12,47,57,42,64
5064,HWCPZ,90.12,47,29,25,70
5065,PMM,90.12,47,43,60,27
5066,SAJ,90.12,47,40,32,63
5067,ICOP,90.12,47,22,18,91
5068,RCB,90.12,47,47,42,64
5069,LLYX,90.11,47,58,10,74
5070,BSJP,90.11,47,45,41,57
5071,PFF,90.11,47,56,52,40
5072,HSRT,90.11,47,43,41,59
5073,PSQO,90.11,47,44,40,61
5074,SCCC,90.11,47,41,40,68
5075,GECCO,90.1,47,44,38,63
5076,LPTH,90.1,47,44,15,80
5077,FHEQ,90.1,47,54,61,76
5078,VLT,90.1,47,54,46,36
5079,IDNA,90.1,47,57,61,15
5080,ZSEP,90.1,47,46,40,64
5081,PETZ,90.09,47,63,9,22
5082,GAB,90.09,47,45,32,25
5083,VEEV,90.09,47,84,75,76
5084,INKM,90.09,47,47,48,41
5085,ACLX,90.09,47,22,76,98
5086,IBIJ,90.08,47,38,24,73
5087,CCO,90.08,47,58,88,13
5088,AFK,90.08,47,34,19,26
5089,ISWN,90.08,47,28,24,75
5090,BCD,90.08,47,29,19,56
5091,NOVT,90.08,47,62,65,22
5092,MRGR,90.08,47,47,45,66
5093,CRTC,90.07,47,55,57,83
5094,ODFL,90.07,47,74,66,79
5095,HYUP,90.07,47,49,50,51
5096,IYLD,90.07,47,46,47,49
5097,FCFY,90.07,47,58,50,85
5098,ASEA,90.07,47,43,28,41
5099,CPRJ,90.06,47,46,45,70
5100,RDIB,90.06,47,15,11,9
5101,GOODO,90.06,47,31,45,83
5102,FE,90.05,47,44,26,41
5103,GHYG,90.05,47,49,51,53
5104,ENOR,90.05,47,43,42,46
5105,GBLI,90.04,47,22,18,92
5106,MVAL,90.04,47,46,47,83
5107,KSPY,90.04,47,50,45,61
5108,BUYW,90.04,47,42,39,67
5109,MBINN,90.04,47,44,23,91
5110,NRES,90.04,47,27,17,73
5111,AFIF,90.04,47,46,44,61
5112,CWCO,90.04,47,80,96,98
5113,NSA,90.03,47,30,79,17
5114,GLADZ,90.03,47,39,33,64
5115,MUJ,90.03,47,53,60,33
5116,HMOP,90.03,47,44,46,50
5117,BKHY,90.03,47,38,42,60
5118,USHY,90.03,47,48,50,53
5119,HYG,90.02,47,48,50,52
5120,ERIC,90.02,47,29,77,26
5121,ADEA,90.01,47,40,90,22
5122,XYF,90.01,47,85,30,94
5123,HYXU,90.01,47,48,51,63
5124,PHK,90.01,47,51,51,29
5125,KMX,90.01,47,79,59,24
5126,NVGS,90.0,47,63,77,77
5127,PYLD,90.0,47,43,33,74
5128,MHD,89.99,47,50,56,31
5129,AOD,89.99,47,49,46,35
5130,CMSC,89.99,47,50,54,41
5131,INRO,89.99,47,59,62,74
5132,GGUS,89.99,47,68,74,79
5133,OPP,89.98,47,46,47,27
5134,ROIS,89.98,47,30,22,77
5135,HYLB,89.98,47,48,49,53
5136,IBHE,89.98,47,45,41,58
5137,NEA,89.97,46,50,51,31
5138,KRG,89.97,46,27,46,53
5139,REKT,89.97,46,31,17,68
5140,OPY,89.97,46,33,44,37
5141,FSEC,89.97,46,43,30,77
5142,BCHP,89.97,46,57,65,85
5143,FLGV,89.96,46,31,26,61
5144,SSSSL,89.96,46,43,42,70
5145,QGRW,89.96,46,69,80,89
5146,CHSCP,89.96,46,60,53,62
5147,TECTP,89.96,46,41,37,56
5148,JMHI,89.96,46,45,34,70
5149,PHB,89.96,46,49,51,53
5150,PCK,89.95,46,38,37,22
5151,NSI,89.95,46,30,24,81
5152,GSFP,89.95,46,33,29,86
5153,BBHY,89.95,46,47,49,53
5154,CLSM,89.95,46,33,38,70
5155,SYFI,89.95,46,44,37,67
5156,FLXR,89.95,46,40,32,72
5157,PUTW,89.95,46,58,51,47
5158,KDP,89.94,46,23,33,30
5159,EAFG,89.94,46,49,23,70
5160,PBTP,89.94,46,43,39,57
5161,RCC,89.94,46,42,37,65
5162,FDHY,89.93,46,44,48,51
5163,NBSD,89.93,46,41,33,66
5164,JNEU,89.93,46,57,58,75
5165,STIP,89.93,46,42,38,58
5166,ECON,89.92,46,39,27,51
5167,HROWL,89.92,46,41,39,70
5168,RDOG,89.92,46,30,55,27
5169,SCIO,89.92,46,35,28,62
5170,FTSL,89.92,46,41,39,61
5171,KMPB,89.92,46,47,46,85
5172,MEM,89.91,46,29,27,90
5173,VABS,89.91,46,40,37,69
5174,SPXX,89.91,46,53,43,30
5175,PIFI,89.91,46,51,45,58
5176,VRA,89.91,46,25,85,96
5177,NAZ,89.9,46,52,51,25
5178,SNA,89.9,46,64,74,63
5179,DECT,89.9,46,51,52,80
5180,HYRM,89.9,46,42,34,74
5181,CNP,89.9,46,27,27,38
5182,XHYT,89.9,46,44,37,73
5183,PFFD,89.9,46,54,50,35
5184,SBCF,89.9,46,30,73,22
5185,CAML,89.9,46,58,61,75
5186,KNOW,89.89,46,47,45,76
5187,CMCI,89.89,46,46,25,60
5188,JNK,89.89,46,48,49,52
5189,SNOV,89.89,46,46,51,78
5190,BIPJ,89.89,46,34,29,71
5191,LANDM,89.89,46,44,47,67
5192,FCTE,89.89,46,46,45,85
5193,VAC,89.88,46,33,10,12
5194,FARM,89.88,46,74,86,13
5195,ASG,89.88,46,53,59,30
5196,CON,89.87,46,55,18,58
5197,HYXF,89.87,46,49,50,51
5198,CGXU,89.87,46,35,27,84
5199,VLRS,89.87,46,10,29,6
5200,RSPE,89.87,46,51,46,87
5201,REZ,89.87,46,31,45,27
5202,HQGO,89.87,46,64,71,86
5203,DSCF,89.86,46,42,30,77
5204,NYMTL,89.86,46,57,65,85
5205,NANC,89.86,46,66,71,88
5206,VKI,89.86,46,47,51,30
5207,SBI,89.86,46,50,49,40
5208,INSG,89.86,46,17,3,5
5209,SEPM,89.85,46,43,38,60
5210,ROBO,89.85,46,59,68,32
5211,CPAC,89.84,46,84,33,45
5212,JEPI,89.84,46,49,52,65
5213,NAD,89.84,46,48,48,31
5214,CHSCO,89.84,46,53,45,55
5215,HCXY,89.84,46,45,46,47
5216,EVSD,89.84,46,41,33,67
5217,KTN,89.83,46,28,26,50
5218,NMS,89.83,46,49,51,25
5219,ANGL,89.83,46,50,56,53
5220,USNZ,89.83,46,60,63,88
5221,CHSCM,89.83,46,43,40,47
5222,HNDL,89.83,46,55,53,38
5223,SPFF,89.82,46,53,53,32
5224,IIM,89.82,46,48,44,26
5225,IBHH,89.81,46,41,32,71
5226,JDIV,89.81,46,40,24,59
5227,SPAQ,89.81,46,38,42,61
5228,ETW,89.81,46,51,43,31
5229,OMFS,89.81,46,37,66,33
5230,FLTR,89.8,46,42,37,62
5231,KBWD,89.8,46,29,65,28
5232,STPZ,89.79,46,43,40,58
5233,VHI,89.79,46,73,30,9
5234,EVMT,89.79,46,21,17,47
5235,URAN,89.78,45,32,55,67
5236,WEA,89.78,45,42,62,41
5237,AIRE,89.78,45,94,29,24
5238,JD,89.77,45,15,7,9
5239,AVMV,89.77,45,52,61,85
5240,TGRT,89.77,45,66,77,90
5241,SBND,89.77,45,41,33,70
5242,DFSD,89.77,45,38,31,66
5243,FTHF,89.77,45,29,19,74
5244,GLV,89.76,45,55,31,23
5245,FLIA,89.76,45,43,44,50
5246,FSV,89.75,45,65,79,55
5247,FITBI,89.75,45,52,48,52
5248,MUST,89.75,45,42,45,47
5249,GBUY,89.75,45,64,69,91
5250,NMFC,89.75,45,32,49,57
5251,AHYB,89.75,45,40,31,71
5252,FLMB,89.75,45,43,47,44
5253,FLLA,89.74,45,52,63,45
5254,PSK,89.74,45,56,52,38
5255,RBUF,89.74,45,42,47,72
5256,KOOL,89.74,45,52,60,74
5257,LVHD,89.74,45,34,37,33
5258,ICAP,89.74,45,45,45,85
5259,AUGU,89.74,45,53,53,71
5260,PJP,89.74,45,57,50,33
5261,THFF,89.74,45,28,78,29
5262,CII,89.74,45,58,62,44
5263,BOTT,89.73,45,54,56,80
5264,GAINL,89.73,45,33,33,64
5265,BSIIU,89.72,45,43,39,61
5266,MKAM,89.72,45,50,52,75
5267,KXI,89.72,45,44,38,40
5268,BSR,89.72,45,51,52,83
5269,GECCH,89.71,45,38,33,59
5270,IBHG,89.71,45,40,32,68
5271,MVFD,89.7,45,53,41,74
5272,CCRV,89.7,45,24,48,79
5273,QSR,89.7,45,68,74,55
5274,HYLS,89.7,45,47,51,50
5275,BLCR,89.7,45,58,59,84
5276,FAF,89.7,45,29,64,32
5277,HCVIU,89.7,45,40,25,73
5278,KROP,89.7,45,32,20,64
5279,SHRT,89.7,45,29,23,71
5280,SEPU,89.69,45,51,51,69
5281,NUHY,89.69,45,48,48,49
5282,DIVY,89.69,45,28,45,58
5283,FBRT,89.69,45,47,23,68
5284,HOLX,89.69,45,47,36,28
5285,SHYG,89.69,45,46,45,55
5286,IBIB,89.68,45,39,32,64
5287,MBS,89.68,45,40,31,76
5288,FMB,89.68,45,43,45,48
5289,COPA,89.68,45,18,16,73
5290,QUVU,89.68,45,42,34,83
5291,VTIP,89.68,45,41,37,57
5292,PID,89.68,45,48,57,39
5293,STXM,89.68,45,45,53,78
5294,ALAB,89.68,45,88,98,29
5295,AGIH,89.68,45,40,28,70
5296,FEUS,89.68,45,62,67,88
5297,OXLCN,89.67,45,43,38,71
5298,FCLD,89.67,45,67,80,77
5299,NFJ,89.67,45,51,62,32
5300,JBND,89.67,45,39,29,75
5301,VICE,89.66,45,63,45,27
